time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,shortwave_radiation_sum,city,lat,lon,year,month,day,season,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust
2021-02-24,25.7,19.3,22.0,28.5,20.6,23.9,82,0.0,0.0,13.7,33.1,41324.79,20.69,三亚,18.2528,109.5119,2021,2,24,winter,,,,,,,
2021-02-25,25.5,20.3,22.6,29.7,22.2,25.3,87,0.0,0.0,13.0,31.0,40517.03,20.11,三亚,18.2528,109.5119,2021,2,25,winter,,,,,,,
2021-02-26,26.0,21.5,23.3,30.0,24.3,26.5,87,0.0,0.0,13.4,33.8,38258.23,20.8,三亚,18.2528,109.5119,2021,2,26,winter,,,,,,,
2021-02-27,26.2,21.7,23.6,29.6,24.1,26.4,88,1.0,1.0,15.6,34.6,33325.81,16.0,三亚,18.2528,109.5119,2021,2,27,winter,,,,,,,
2021-02-28,25.9,22.2,23.7,28.1,24.8,26.0,87,2.0,2.0,22.0,47.2,37205.17,18.55,三亚,18.2528,109.5119,2021,2,28,winter,,,,,,,
2021-03-01,26.5,21.7,23.8,30.1,24.5,26.9,87,0.0,0.0,14.1,33.1,40852.64,18.76,三亚,18.2528,109.5119,2021,3,1,spring,,,,,,,
2021-03-02,26.4,22.0,23.8,28.6,22.3,25.7,84,0.1,0.1,26.7,56.5,37359.87,18.2,三亚,18.2528,109.5119,2021,3,2,spring,,,,,,,
2021-03-03,25.5,21.5,23.2,26.7,21.8,24.5,82,0.1,0.1,22.5,47.2,40044.54,15.92,三亚,18.2528,109.5119,2021,3,3,spring,,,,,,,
2021-03-04,26.2,22.0,23.6,29.7,24.6,26.6,87,0.0,0.0,13.0,31.0,35753.5,15.93,三亚,18.2528,109.5119,2021,3,4,spring,,,,,,,
2021-03-05,26.5,22.3,24.1,30.4,25.8,27.7,89,1.3,1.3,13.3,31.7,40700.09,17.52,三亚,18.2528,109.5119,2021,3,5,spring,,,,,,,
2021-03-06,27.0,23.1,24.7,31.6,27.3,29.0,88,0.0,0.0,11.0,30.2,35271.14,16.25,三亚,18.2528,109.5119,2021,3,6,spring,,,,,,,
2021-03-07,27.5,22.4,24.5,31.4,25.8,27.9,86,0.0,0.0,16.2,37.4,41878.47,20.82,三亚,18.2528,109.5119,2021,3,7,spring,,,,,,,
2021-03-08,26.5,22.1,23.9,28.8,24.1,26.1,85,0.4,0.4,22.0,47.9,40162.91,19.44,三亚,18.2528,109.5119,2021,3,8,spring,,,,,,,
2021-03-09,26.1,22.8,24.0,27.7,24.8,25.8,84,0.5,0.5,22.4,47.2,36411.98,16.57,三亚,18.2528,109.5119,2021,3,9,spring,,,,,,,
2021-03-10,26.9,22.3,24.1,29.6,24.2,25.9,83,0.5,0.5,20.9,45.0,42089.0,21.06,三亚,18.2528,109.5119,2021,3,10,spring,,,,,,,
2021-03-11,27.8,22.3,24.5,30.1,24.2,26.5,81,0.0,0.0,23.4,50.8,42078.75,22.5,三亚,18.2528,109.5119,2021,3,11,spring,,,,,,,
2021-03-12,27.1,22.1,24.3,28.9,24.0,26.3,80,0.0,0.0,21.6,47.5,41583.13,20.3,三亚,18.2528,109.5119,2021,3,12,spring,,,,,,,
2021-03-13,27.2,21.6,24.1,29.7,23.5,26.0,79,0.0,0.0,22.7,47.2,41331.14,20.04,三亚,18.2528,109.5119,2021,3,13,spring,,,,,,,
2021-03-14,26.8,22.0,24.1,29.2,24.1,26.0,79,0.0,0.0,20.9,43.6,42050.32,21.75,三亚,18.2528,109.5119,2021,3,14,spring,,,,,,,
2021-03-15,26.7,22.2,24.0,29.4,24.8,26.3,82,0.8,0.8,18.4,41.4,42478.3,20.18,三亚,18.2528,109.5119,2021,3,15,spring,,,,,,,
2021-03-16,27.0,22.7,24.3,29.5,25.6,26.7,80,0.1,0.1,17.7,40.3,42492.32,21.78,三亚,18.2528,109.5119,2021,3,16,spring,,,,,,,
2021-03-17,27.2,21.7,24.1,30.9,24.5,27.1,83,0.0,0.0,14.8,36.0,42506.09,22.5,三亚,18.2528,109.5119,2021,3,17,spring,,,,,,,
2021-03-18,28.2,22.4,24.7,32.8,24.8,27.8,83,0.1,0.1,15.4,35.3,36659.27,22.03,三亚,18.2528,109.5119,2021,3,18,spring,,,,,,,
2021-03-19,28.3,22.4,25.0,32.7,25.6,28.4,85,0.0,0.0,17.0,38.2,42009.84,22.87,三亚,18.2528,109.5119,2021,3,19,spring,,,,,,,
2021-03-20,27.6,23.8,25.4,31.5,28.0,29.1,87,1.3,1.3,17.8,38.9,41760.39,19.5,三亚,18.2528,109.5119,2021,3,20,spring,,,,,,,
2021-03-21,28.3,22.9,25.4,31.3,22.6,27.6,80,0.2,0.2,28.7,57.2,41995.67,20.24,三亚,18.2528,109.5119,2021,3,21,spring,,,,,,,
2021-03-22,26.7,20.0,23.1,26.8,18.0,22.0,66,0.0,0.0,26.8,57.2,41746.75,22.41,三亚,18.2528,109.5119,2021,3,22,spring,,,,,,,
2021-03-23,26.7,19.6,22.7,27.1,17.9,22.3,70,0.0,0.0,24.2,48.6,40287.06,17.43,三亚,18.2528,109.5119,2021,3,23,spring,,,,,,,
2021-03-24,27.3,20.9,23.6,29.6,21.9,25.0,77,0.0,0.0,23.4,50.4,41491.72,23.12,三亚,18.2528,109.5119,2021,3,24,spring,,,,,,,
2021-03-25,27.1,22.1,24.3,29.9,24.0,26.1,82,0.0,0.0,23.9,48.6,41970.01,20.94,三亚,18.2528,109.5119,2021,3,25,spring,,,,,,,
2021-03-26,27.2,23.1,24.9,30.3,25.2,27.0,80,0.0,0.0,21.6,47.5,41964.04,22.86,三亚,18.2528,109.5119,2021,3,26,spring,,,,,,,
2021-03-27,27.5,23.1,25.0,32.1,26.7,28.7,86,0.6,0.6,14.4,33.5,42442.84,20.33,三亚,18.2528,109.5119,2021,3,27,spring,,,,,,,
2021-03-28,28.2,23.7,25.5,33.8,28.1,30.1,88,0.5,0.5,12.1,30.6,41687.19,21.94,三亚,18.2528,109.5119,2021,3,28,spring,,,,,,,
2021-03-29,28.1,23.9,25.7,34.2,29.2,30.7,88,0.1,0.1,12.3,30.2,41059.14,22.33,三亚,18.2528,109.5119,2021,3,29,spring,,,,,,,
2021-03-30,28.3,24.0,25.8,34.2,29.1,30.8,87,0.0,0.0,12.2,31.7,42678.63,23.6,三亚,18.2528,109.5119,2021,3,30,spring,,,,,,,
2021-03-31,28.3,24.3,26.0,33.4,29.0,30.5,85,0.0,0.0,13.2,33.1,41936.31,22.45,三亚,18.2528,109.5119,2021,3,31,spring,,,,,,,
2021-04-01,28.8,24.8,26.4,33.7,29.5,31.1,85,0.3,0.3,15.7,37.1,42396.88,21.64,三亚,18.2528,109.5119,2021,4,1,spring,,,,,,,
2021-04-02,28.8,25.2,26.6,34.3,30.1,31.4,86,1.0,1.0,15.6,36.0,38046.93,20.48,三亚,18.2528,109.5119,2021,4,2,spring,,,,,,,
2021-04-03,29.3,24.4,26.4,34.5,28.9,31.0,85,0.0,0.0,14.1,33.8,41424.59,23.24,三亚,18.2528,109.5119,2021,4,3,spring,,,,,,,
2021-04-04,28.8,24.3,26.3,33.1,28.6,30.4,84,0.1,0.1,18.0,41.4,42744.41,23.51,三亚,18.2528,109.5119,2021,4,4,spring,,,,,,,
2021-04-05,28.5,23.8,25.9,31.7,26.6,28.8,81,0.2,0.2,22.5,48.2,42757.44,22.13,三亚,18.2528,109.5119,2021,4,5,spring,,,,,,,
2021-04-06,27.8,24.1,25.6,30.5,26.4,28.1,83,0.9,0.9,24.1,51.5,42153.77,20.73,三亚,18.2528,109.5119,2021,4,6,spring,,,,,,,
2021-04-07,28.3,23.9,25.7,31.6,26.3,28.4,81,1.5,1.5,20.2,44.3,42783.62,22.99,三亚,18.2528,109.5119,2021,4,7,spring,,,,,,,
2021-04-08,28.2,23.7,25.8,32.6,26.9,29.2,81,0.3,0.3,15.7,37.1,42796.82,21.86,三亚,18.2528,109.5119,2021,4,8,spring,,,,,,,
2021-04-09,27.8,23.9,25.5,30.7,26.5,28.2,82,2.8,2.8,21.5,45.0,41655.51,19.31,三亚,18.2528,109.5119,2021,4,9,spring,,,,,,,
2021-04-10,27.2,23.3,25.0,29.7,25.6,27.1,85,5.1,5.1,25.7,54.4,41262.66,19.87,三亚,18.2528,109.5119,2021,4,10,spring,,,,,,,
2021-04-11,27.4,23.6,25.4,29.4,25.5,27.4,82,1.9,1.9,26.1,54.4,42626.27,20.64,三亚,18.2528,109.5119,2021,4,11,spring,,,,,,,
2021-04-12,28.5,23.6,25.8,32.5,26.6,29.0,82,0.0,0.0,22.9,48.6,42851.09,23.77,三亚,18.2528,109.5119,2021,4,12,spring,,,,,,,
2021-04-13,28.4,23.7,25.9,32.7,27.7,29.7,84,0.4,0.4,16.2,37.4,42376.29,19.7,三亚,18.2528,109.5119,2021,4,13,spring,,,,,,,
2021-04-14,27.9,24.5,26.1,31.5,29.1,30.1,83,1.1,1.1,13.8,33.1,42244.45,16.76,三亚,18.2528,109.5119,2021,4,14,spring,,,,,,,
2021-04-15,28.7,24.8,26.4,33.0,28.6,30.2,79,0.2,0.2,14.8,34.9,42894.11,20.69,三亚,18.2528,109.5119,2021,4,15,spring,,,,,,,
2021-04-16,28.6,25.1,26.6,32.7,29.4,30.6,81,0.9,0.9,16.6,37.8,42909.04,20.18,三亚,18.2528,109.5119,2021,4,16,spring,,,,,,,
2021-04-17,29.2,24.4,26.5,34.2,28.7,30.8,83,2.6,2.6,15.1,35.3,41627.49,21.41,三亚,18.2528,109.5119,2021,4,17,spring,,,,,,,
2021-04-18,28.1,24.5,26.1,31.9,27.6,29.4,82,2.5,2.5,19.2,41.4,41870.1,20.64,三亚,18.2528,109.5119,2021,4,18,spring,,,,,,,
2021-04-19,29.0,24.4,26.6,34.2,28.8,30.7,81,1.9,1.9,14.1,33.5,41127.16,22.55,三亚,18.2528,109.5119,2021,4,19,spring,,,,,,,
2021-04-20,28.4,25.0,26.6,32.9,29.1,30.4,83,3.7,3.7,16.8,34.6,42110.34,18.66,三亚,18.2528,109.5119,2021,4,20,spring,,,,,,,
2021-04-21,28.6,25.6,27.0,32.9,29.2,30.4,78,2.1,2.1,16.6,37.4,42987.97,21.23,三亚,18.2528,109.5119,2021,4,21,spring,,,,,,,
2021-04-22,29.4,25.0,27.1,34.7,30.0,31.3,78,0.1,0.1,14.5,34.9,43406.36,24.3,三亚,18.2528,109.5119,2021,4,22,spring,,,,,,,
2021-04-23,29.4,24.6,27.2,35.4,29.6,31.8,79,0.2,0.2,12.6,32.4,43405.35,23.88,三亚,18.2528,109.5119,2021,4,23,spring,,,,,,,
2021-04-24,29.8,26.2,27.7,35.0,30.6,32.2,80,0.5,0.5,15.1,36.4,39659.51,22.05,三亚,18.2528,109.5119,2021,4,24,spring,,,,,,,
2021-04-25,30.0,26.4,28.0,36.0,31.3,33.1,85,2.1,2.1,15.8,36.4,42942.9,21.37,三亚,18.2528,109.5119,2021,4,25,spring,,,,,,,
2021-04-26,30.0,26.5,27.8,35.5,31.1,32.5,85,5.3,5.3,18.1,40.7,34085.91,19.16,三亚,18.2528,109.5119,2021,4,26,spring,,,,,,,
2021-04-27,28.7,25.5,26.7,35.2,30.6,31.8,87,4.4,4.4,13.1,29.2,22321.81,15.81,三亚,18.2528,109.5119,2021,4,27,spring,,,,,,,
2021-04-28,29.5,25.0,27.1,35.2,30.0,32.2,82,1.9,1.9,11.1,28.8,43158.9,21.7,三亚,18.2528,109.5119,2021,4,28,spring,,,,,,,
2021-04-29,28.8,24.6,26.3,33.9,29.1,30.8,83,3.1,3.1,14.5,31.7,39076.07,18.5,三亚,18.2528,109.5119,2021,4,29,spring,,,,,,,
2021-04-30,28.8,24.4,26.4,34.1,28.6,30.8,83,0.6,0.6,14.5,34.6,43163.29,21.48,三亚,18.2528,109.5119,2021,4,30,spring,,,,,,,
2021-05-01,29.5,24.5,27.1,35.7,30.3,32.5,84,1.5,1.5,11.3,27.7,43917.14,22.11,三亚,18.2528,109.5119,2021,5,1,spring,,,,,,,
2021-05-02,29.7,25.3,27.5,35.7,31.6,33.0,84,1.1,1.1,13.9,33.5,43179.89,22.66,三亚,18.2528,109.5119,2021,5,2,spring,,,,,,,
2021-05-03,30.2,26.6,28.2,34.8,30.7,32.0,74,0.5,0.5,16.9,36.4,43927.69,24.53,三亚,18.2528,109.5119,2021,5,3,spring,,,,,,,
2021-05-04,30.2,26.8,28.3,35.8,31.4,33.2,79,1.0,1.0,16.7,37.4,43413.66,22.7,三亚,18.2528,109.5119,2021,5,4,spring,,,,,,,
2021-05-05,30.8,26.8,28.4,37.0,31.8,33.5,80,0.3,0.3,15.9,35.3,44407.75,24.39,三亚,18.2528,109.5119,2021,5,5,spring,,,,,,,
2021-05-06,30.8,25.7,28.1,36.0,30.4,32.8,80,0.0,0.0,15.9,37.1,43165.13,24.74,三亚,18.2528,109.5119,2021,5,6,spring,,,,,,,
2021-05-07,30.7,25.9,28.0,35.9,30.9,32.7,78,0.1,0.1,15.3,35.6,44639.07,24.87,三亚,18.2528,109.5119,2021,5,7,spring,,,,,,,
2021-05-08,30.1,24.2,27.3,35.9,29.7,32.4,80,0.0,0.0,10.6,28.8,45135.47,25.63,三亚,18.2528,109.5119,2021,5,8,spring,,,,,,,
2021-05-09,30.6,24.1,27.7,36.6,29.4,33.0,81,0.0,0.0,12.1,31.7,45127.37,26.19,三亚,18.2528,109.5119,2021,5,9,spring,,,,,,,
2021-05-10,31.2,26.8,29.0,37.6,32.6,34.1,77,0.0,0.0,14.5,34.9,44866.09,25.07,三亚,18.2528,109.5119,2021,5,10,spring,,,,,,,
2021-05-11,31.5,27.3,29.0,36.8,32.5,33.9,77,0.5,0.5,16.4,37.1,42904.47,22.57,三亚,18.2528,109.5119,2021,5,11,spring,,,,,,,
2021-05-12,31.5,27.6,29.1,37.5,32.9,34.4,78,0.0,0.0,14.8,35.3,44342.66,24.13,三亚,18.2528,109.5119,2021,5,12,spring,,,,,,,
2021-05-13,31.2,27.7,29.1,38.4,33.0,34.6,81,2.5,2.5,15.8,37.1,44080.47,23.82,三亚,18.2528,109.5119,2021,5,13,spring,,,,,,,
2021-05-14,30.7,27.5,29.0,37.0,32.6,34.4,83,2.9,2.9,15.9,38.9,45093.73,21.45,三亚,18.2528,109.5119,2021,5,14,spring,,,,,,,
2021-05-15,31.6,27.7,29.4,37.8,33.2,34.7,79,1.8,1.8,16.8,38.5,45599.38,25.82,三亚,18.2528,109.5119,2021,5,15,spring,,,,,,,
2021-05-16,31.4,28.0,29.5,37.6,33.5,35.1,79,0.9,0.9,17.0,39.2,45339.25,23.79,三亚,18.2528,109.5119,2021,5,16,spring,,,,,,,
2021-05-17,31.4,27.9,29.4,37.9,33.8,35.3,82,1.8,1.8,16.1,39.6,45591.38,23.53,三亚,18.2528,109.5119,2021,5,17,spring,,,,,,,
2021-05-18,31.7,27.9,29.4,38.9,33.6,35.2,80,3.2,3.2,15.5,35.6,45331.32,25.79,三亚,18.2528,109.5119,2021,5,18,spring,,,,,,,
2021-05-19,31.4,28.1,29.5,38.6,32.7,34.7,78,0.6,0.6,18.1,38.9,44781.25,24.86,三亚,18.2528,109.5119,2021,5,19,spring,,,,,,,
2021-05-20,31.7,27.9,29.6,37.5,33.2,34.7,78,0.0,0.0,16.3,37.4,46097.21,22.74,三亚,18.2528,109.5119,2021,5,20,spring,,,,,,,
2021-05-21,31.8,28.3,29.8,38.7,33.1,35.1,75,0.0,0.0,15.7,33.1,45064.72,26.34,三亚,18.2528,109.5119,2021,5,21,spring,,,,,,,
2021-05-22,32.0,28.2,29.8,39.2,33.8,35.5,78,1.4,1.4,16.4,38.9,45836.47,26.14,三亚,18.2528,109.5119,2021,5,22,spring,,,,,,,
2021-05-23,32.1,27.5,29.7,38.7,34.2,35.6,79,0.7,0.7,16.2,35.6,46093.8,25.07,三亚,18.2528,109.5119,2021,5,23,spring,,,,,,,
2021-05-24,30.9,27.0,28.9,36.0,32.3,34.0,82,3.5,3.5,22.0,46.8,45058.31,22.24,三亚,18.2528,109.5119,2021,5,24,spring,,,,,,,
2021-05-25,30.0,26.2,28.2,35.6,31.0,33.4,86,9.4,9.4,16.3,44.6,39066.65,17.63,三亚,18.2528,109.5119,2021,5,25,spring,,,,,,,
2021-05-26,30.7,26.4,28.4,36.2,31.7,33.5,84,6.8,6.8,18.7,40.3,39976.66,21.16,三亚,18.2528,109.5119,2021,5,26,spring,,,,,,,
2021-05-27,30.0,26.9,28.3,35.9,31.9,33.7,86,8.5,8.5,16.5,43.6,40517.24,19.3,三亚,18.2528,109.5119,2021,5,27,spring,,,,,,,
2021-05-28,30.2,28.1,29.1,36.8,33.1,34.6,82,6.2,6.2,18.4,39.2,46251.16,21.59,三亚,18.2528,109.5119,2021,5,28,spring,,,,,,,
2021-05-29,31.2,28.2,29.4,38.4,33.8,35.4,83,1.7,1.7,15.2,34.9,45836.0,22.28,三亚,18.2528,109.5119,2021,5,29,spring,,,,,,,
2021-05-30,31.6,27.8,29.6,39.2,34.4,36.4,85,1.4,1.4,16.5,37.4,45316.27,25.01,三亚,18.2528,109.5119,2021,5,30,spring,,,,,,,
2021-05-31,32.0,27.6,29.8,39.6,35.3,37.3,87,1.0,1.0,16.5,37.1,46269.52,24.81,三亚,18.2528,109.5119,2021,5,31,spring,,,,,,,
2021-06-01,32.2,28.8,30.2,40.7,35.4,37.7,86,0.3,0.3,12.8,31.0,44797.22,24.94,三亚,18.2528,109.5119,2021,6,1,summer,,,,,,,
2021-06-02,31.7,28.6,30.1,39.4,35.9,37.1,86,0.7,0.7,15.2,36.7,45060.39,21.87,三亚,18.2528,109.5119,2021,6,2,summer,,,,,,,
2021-06-03,32.0,28.5,30.2,40.1,36.2,37.7,85,0.3,0.3,12.7,31.3,45847.81,25.07,三亚,18.2528,109.5119,2021,6,3,summer,,,,,,,
2021-06-04,32.8,28.0,30.4,39.5,36.2,37.6,85,0.0,0.0,21.1,45.4,44791.88,22.18,三亚,18.2528,109.5119,2021,6,4,summer,,,,,,,
2021-06-05,30.8,27.4,28.9,37.9,33.3,34.9,84,2.7,2.7,17.6,43.6,33034.76,18.54,三亚,18.2528,109.5119,2021,6,5,summer,,,,,,,
2021-06-06,29.5,26.8,28.3,35.2,32.3,33.9,85,3.4,3.4,17.1,42.5,36349.11,17.55,三亚,18.2528,109.5119,2021,6,6,summer,,,,,,,
2021-06-07,31.4,26.0,28.4,39.3,32.1,35.1,86,11.0,11.0,8.7,31.7,33651.88,19.53,三亚,18.2528,109.5119,2021,6,7,summer,,,,,,,
2021-06-08,29.8,26.7,28.1,35.7,32.6,34.2,85,5.5,5.5,12.2,33.1,30654.57,16.28,三亚,18.2528,109.5119,2021,6,8,summer,,,,,,,
2021-06-09,30.1,26.1,27.9,36.5,32.1,34.1,86,12.2,12.2,13.2,43.9,35656.39,19.45,三亚,18.2528,109.5119,2021,6,9,summer,,,,,,,
2021-06-10,29.8,26.2,28.1,35.7,31.8,33.8,85,1.5,1.5,17.0,37.8,38731.16,21.9,三亚,18.2528,109.5119,2021,6,10,summer,,,,,,,
2021-06-11,29.4,26.0,27.7,35.6,31.6,33.6,87,11.1,11.1,13.3,30.2,22083.32,13.66,三亚,18.2528,109.5119,2021,6,11,summer,,,,,,,
2021-06-12,28.6,26.6,27.3,33.8,28.3,31.6,88,40.6,40.6,34.2,67.3,0.0,4.86,三亚,18.2528,109.5119,2021,6,12,summer,,,,,,,
2021-06-13,30.2,26.8,28.5,37.4,31.4,34.4,85,6.3,6.3,16.9,39.6,39658.69,19.09,三亚,18.2528,109.5119,2021,6,13,summer,,,,,,,
2021-06-14,31.1,26.9,29.0,36.3,32.7,34.5,79,0.5,0.5,17.7,43.2,41477.74,22.82,三亚,18.2528,109.5119,2021,6,14,summer,,,,,,,
2021-06-15,30.8,27.3,29.2,35.8,32.6,34.4,79,1.6,1.6,22.1,46.4,44586.05,24.75,三亚,18.2528,109.5119,2021,6,15,summer,,,,,,,
2021-06-16,31.1,27.5,29.1,36.6,33.1,35.1,83,4.3,4.3,23.1,49.7,45646.34,22.92,三亚,18.2528,109.5119,2021,6,16,summer,,,,,,,
2021-06-17,30.8,27.4,29.1,38.0,34.4,35.8,86,2.0,2.0,17.2,45.0,46213.26,22.68,三亚,18.2528,109.5119,2021,6,17,summer,,,,,,,
2021-06-18,31.6,28.2,29.7,39.0,35.0,36.3,84,0.8,0.8,16.8,43.2,46203.92,25.81,三亚,18.2528,109.5119,2021,6,18,summer,,,,,,,
2021-06-19,31.6,28.3,29.9,37.6,34.5,35.8,82,0.2,0.2,20.9,49.0,46193.51,26.51,三亚,18.2528,109.5119,2021,6,19,summer,,,,,,,
2021-06-20,32.1,28.9,30.3,37.1,34.9,35.8,79,0.2,0.2,25.7,54.0,46182.07,26.67,三亚,18.2528,109.5119,2021,6,20,summer,,,,,,,
2021-06-21,32.5,28.3,30.3,38.8,35.6,36.8,81,0.2,0.2,19.7,42.8,45675.41,26.63,三亚,18.2528,109.5119,2021,6,21,summer,,,,,,,
2021-06-22,32.4,28.3,30.3,39.0,35.6,36.8,81,0.1,0.1,22.0,46.8,44097.92,24.09,三亚,18.2528,109.5119,2021,6,22,summer,,,,,,,
2021-06-23,32.0,27.5,30.0,37.7,33.8,35.7,80,0.8,0.8,22.4,47.9,44104.79,22.46,三亚,18.2528,109.5119,2021,6,23,summer,,,,,,,
2021-06-24,30.9,26.5,29.0,37.6,32.4,35.4,83,4.0,4.0,13.0,34.6,38080.27,22.24,三亚,18.2528,109.5119,2021,6,24,summer,,,,,,,
2021-06-25,30.7,28.1,29.4,37.8,34.7,36.1,84,3.7,3.7,10.5,32.0,40013.62,18.42,三亚,18.2528,109.5119,2021,6,25,summer,,,,,,,
2021-06-26,31.6,27.7,29.9,39.7,34.3,36.8,82,2.4,2.4,11.8,37.4,45446.06,23.25,三亚,18.2528,109.5119,2021,6,26,summer,,,,,,,
2021-06-27,32.1,28.7,30.1,39.2,35.4,36.7,82,0.9,0.9,16.8,41.8,44925.78,24.32,三亚,18.2528,109.5119,2021,6,27,summer,,,,,,,
2021-06-28,32.1,29.3,30.4,36.6,33.8,35.7,78,1.1,1.1,26.9,59.0,44142.23,24.87,三亚,18.2528,109.5119,2021,6,28,summer,,,,,,,
2021-06-29,32.0,29.2,30.3,38.1,34.4,36.0,80,0.1,0.1,20.5,56.9,43886.51,23.45,三亚,18.2528,109.5119,2021,6,29,summer,,,,,,,
2021-06-30,31.9,28.5,30.0,39.6,34.5,36.8,82,0.4,0.4,13.4,49.0,44421.49,24.85,三亚,18.2528,109.5119,2021,6,30,summer,,,,,,,
2021-07-01,32.7,29.2,30.4,38.8,35.3,36.8,79,1.6,1.6,14.7,45.0,44955.98,24.57,三亚,18.2528,109.5119,2021,7,1,summer,,,,,,,
2021-07-02,32.5,29.2,30.6,40.5,35.2,37.1,78,0.0,0.0,15.6,33.1,44963.49,26.31,三亚,18.2528,109.5119,2021,7,2,summer,,,,,,,
2021-07-03,32.3,29.4,30.6,40.1,35.6,37.4,81,0.1,0.1,15.0,33.8,45971.44,26.04,三亚,18.2528,109.5119,2021,7,3,summer,,,,,,,
2021-07-04,31.9,28.4,30.1,39.8,35.9,37.2,82,0.6,0.6,12.5,31.3,45503.99,25.14,三亚,18.2528,109.5119,2021,7,4,summer,,,,,,,
2021-07-05,32.1,27.9,29.7,39.1,32.2,35.5,79,2.4,2.4,22.2,43.9,45248.07,25.16,三亚,18.2528,109.5119,2021,7,5,summer,,,,,,,
2021-07-06,28.3,25.9,27.2,35.6,30.8,32.9,89,18.1,18.1,18.4,39.2,10682.39,9.15,三亚,18.2528,109.5119,2021,7,6,summer,,,,,,,
2021-07-07,28.6,26.3,27.2,34.6,28.8,31.8,90,37.0,37.0,40.0,84.6,4943.19,7.96,三亚,18.2528,109.5119,2021,7,7,summer,,,,,,,
2021-07-08,30.4,25.8,28.1,35.4,29.9,32.5,83,16.8,16.8,20.6,44.6,40441.05,22.26,三亚,18.2528,109.5119,2021,7,8,summer,,,,,,,
2021-07-09,30.4,26.5,28.4,36.6,30.7,33.0,82,3.9,3.9,19.7,44.3,43441.29,23.12,三亚,18.2528,109.5119,2021,7,9,summer,,,,,,,
2021-07-10,30.4,26.0,28.2,36.9,31.3,33.6,83,4.1,4.1,14.3,31.7,45281.02,24.63,三亚,18.2528,109.5119,2021,7,10,summer,,,,,,,
2021-07-11,30.5,26.7,28.5,38.1,32.4,34.6,84,1.6,1.6,13.1,29.5,45549.08,24.4,三亚,18.2528,109.5119,2021,7,11,summer,,,,,,,
2021-07-12,30.4,26.4,28.6,38.2,33.4,35.1,84,3.1,3.1,10.7,27.4,45294.37,24.47,三亚,18.2528,109.5119,2021,7,12,summer,,,,,,,
2021-07-13,30.6,27.8,29.1,37.7,33.9,34.9,80,2.3,2.3,12.8,28.8,45040.2,24.33,三亚,18.2528,109.5119,2021,7,13,summer,,,,,,,
2021-07-14,30.7,27.7,29.2,37.6,33.4,34.8,79,1.9,1.9,14.6,30.6,45047.16,25.29,三亚,18.2528,109.5119,2021,7,14,summer,,,,,,,
2021-07-15,30.6,26.4,28.8,38.9,32.6,35.1,82,3.4,3.4,10.5,25.6,45054.1,24.93,三亚,18.2528,109.5119,2021,7,15,summer,,,,,,,
2021-07-16,30.1,26.1,28.2,38.1,32.4,35.0,87,3.2,3.2,10.2,33.5,44801.03,22.85,三亚,18.2528,109.5119,2021,7,16,summer,,,,,,,
2021-07-17,30.5,26.5,28.6,38.0,33.1,35.2,85,0.7,0.7,13.6,32.0,45587.13,24.17,三亚,18.2528,109.5119,2021,7,17,summer,,,,,,,
2021-07-18,30.7,27.4,29.0,38.2,33.7,35.4,83,0.4,0.4,12.4,29.5,44296.62,23.67,三亚,18.2528,109.5119,2021,7,18,summer,,,,,,,
2021-07-19,30.5,26.9,28.7,36.9,31.7,34.3,84,1.6,1.6,23.7,49.0,41122.66,22.45,三亚,18.2528,109.5119,2021,7,19,summer,,,,,,,
2021-07-20,30.5,27.1,28.9,34.3,30.6,32.8,81,2.8,2.8,27.7,56.9,35718.72,17.94,三亚,18.2528,109.5119,2021,7,20,summer,,,,,,,
2021-07-21,30.0,27.8,28.8,33.5,31.3,32.7,80,2.3,2.3,27.4,56.5,42579.55,19.6,三亚,18.2528,109.5119,2021,7,21,summer,,,,,,,
2021-07-22,29.9,26.9,28.4,33.8,30.2,31.9,81,7.1,7.1,34.6,69.8,30610.8,18.55,三亚,18.2528,109.5119,2021,7,22,summer,,,,,,,
2021-07-23,29.7,26.8,28.2,33.6,29.6,31.2,82,7.8,7.8,37.5,76.0,39752.09,19.23,三亚,18.2528,109.5119,2021,7,23,summer,,,,,,,
2021-07-24,29.8,26.8,28.2,33.0,29.5,31.3,79,5.1,5.1,33.2,67.3,43826.17,19.87,三亚,18.2528,109.5119,2021,7,24,summer,,,,,,,
2021-07-25,28.5,25.9,27.3,33.6,30.0,32.1,87,8.1,8.1,25.1,49.0,37407.2,15.37,三亚,18.2528,109.5119,2021,7,25,summer,,,,,,,
2021-07-26,29.9,25.4,27.8,34.2,28.5,31.9,87,5.6,5.6,26.7,56.2,38643.58,19.8,三亚,18.2528,109.5119,2021,7,26,summer,,,,,,,
2021-07-27,30.4,27.7,29.0,34.6,31.7,33.4,82,1.2,1.2,28.9,59.8,44360.43,23.94,三亚,18.2528,109.5119,2021,7,27,summer,,,,,,,
2021-07-28,30.5,27.8,29.4,35.3,32.5,34.1,80,0.1,0.1,27.3,56.9,43200.0,23.18,三亚,18.2528,109.5119,2021,7,28,summer,,,,,,,
